comment,star
太差了，還那麼多人，毫無性價比，只是服務很好，再也不去了。,1
恆隆這個店總體還是不錯的  點菜的服務員很有耐心  就是門口那位接待  您那高傲勁兒 估計以為自己是明星大腕兒了  環境也好  菜品小貴 但是好吃 很喜歡 香菠櫻桃肉 酸酸甜甜 我特別喜歡  還有筋頭巴腦很贊  大拉皮麻將給的很多  燻排骨跟燒雞一個味兒  都很好吃！,5
天津比較好的商場了，可是這個店為什麼那麼多等位的，等了一個小時。,4
口味兩星是給食材的，環境擁擠得很。服務，基本沒有。就沒見過上菜這麼龜速的餐廳，兩個小時上四個菜？！味道就不說了，沒特色，自己在家做的都比這個好。你家就一個廚師一個灶臺吧？做菜這麼慢還不好吃。那些說好吃的，你們是水軍麼？跑天津來三個小時吃這麼家菜館真是很失望。,1
以後不會再去了，食物很一般，環境不好，太亂了，吃西餐會是這樣的環境也真的是夠了，上菜的速度也很慢，也不知道是哪位把這家店吹的怎麼怎麼好，差評！,2
不錯~味道，服務都不錯，也比較實惠~人多的時候得排隊~,4
又是一家“一條大隊排起來”的店，去的早了點兒，直接進去的，但十幾分鍾後門外就開始等位了。菜品實在一般，不知道等位的同志們有多少是回頭客。主打的燻排骨可說寡淡，較之一些中小門面的口味尚有差距。蟶子烤得太老，拉皮只是量大，烤茄子口味過於單一厚重，手撕餅明顯奶精放多了。芒果汁尚可，是真芒果現榨的。環境一般吧，位子不少，等位的話時間應該也不會太長。服務員也還可以，不過得自己到吧檯結賬這點不好，還得排半天，生意再好也不應該這樣。吃飽可以，排隊？算了。,2
超級差 上菜先上主食 毛血旺等了41分鐘才上來 上菜速度超級差,1
第一次去，還是需要排隊等位的。恆隆裡為數不多需要排隊的。味道不錯，量很大，兩個人吃不完。,5
還是不錯的，去了幾次了，有團購時性價比合適,4
這菜還能吃嘛，一個大拉皮都拌不動都粘成一團了。這是放了幾個星期了啊這麼多人排隊吃飯！燻排骨對象說有點油膩，我覺得還湊合勉強算你過關！可是那個乾煸四季豆那筋都不去幹淨你們是幹買賣的嘛？要不是我也是幹餐飲的這桌子菜真心沒法結賬啊！我錯了以後不會推薦別人自己也不會再進去吃了！就這還排隊！還好評你們都是親友團吧！！！,1
這次帶爸媽孩子來的 孩子很喜歡零食多 12點不到就來了 人依舊那麼多,5
服務員簡直差到家了！！！服務員點菜連頭也不抬，問個問題就像多說一句話會怎麼樣，再問就不耐煩的要死…還理所當然的樣子，呵呵了，真不知道怎麼來的好評！再也不會來了。第一次給東北館子寫點評，無論是大街上的烤冷麵還是髒的不要命的黑作坊，都還沒有遇到過這種無法溝通的人，簡直花錢買罪受，光顧的客人請看一下前面叫號的點餐的服務員，簡直不好意思叫“服務員”，我給你們服務得了。服務配不上你家的任何一道菜，浪費了。,1
大悅城這家很一般，除了奶酪罐子和彩虹沙拉還不錯！價格的一半都是智商稅！,1
失望，不好吃，水煮魚算是幾個菜裡面還可以的，魚比較嫩，但是量太少了，鐵板太鹹了，豆角一般般 ，西芹百合腰果裡面居然沒放腰果就上來了，找來服務員說是忘了放了，端走後半分鐘就端回來了，撒了點腰果，無語,2
環境和服務都挺好，就是菜品啊，實在太難吃了，唉，東北菜怎麼能這麼讓你們糟蹋啊。,2
真是被大眾點評忽悠來的 菜品超級油膩 翡翠絲帶著冰的涼菜 口味差 服務冷淡 再也不去了,2
點菜有點複雜，不過應該變成這樣，焗飯其實覺得一般，沒有傳說中那麼好吃，飲料也一般，冰多樣子好看，適合閨蜜下午茶，叉燒好少味道，還可以，但是有一股奇怪的味道，其實個人覺得只是傳說中很好吃,4
等了好久，感覺其實就是炒起來的有名，味道真心一般，乾酪魚和京爆桃仁味道不錯，推薦，但是但是，這個燉牛肉燴飯，什麼鬼，打滷泡飯？還有招牌菜小吊梨湯，沒有味道，我還不如自己回家熬。,2
上菜速度很快 不過味道一般般 排隊的人還是很多 提前預定的位置,2
菜品 味道 不錯。種類也很多。就餐環境也不錯。,4
帶媽媽去的，對小吊梨湯種草很久了，但是這次吃完很失望😞小吊梨湯 挺好喝的小煎豬肝 還算不錯吧，但是上的太晚了，豬肝挺嫩的，值得推薦芝麻糖餅 也不錯，不是很甜，味道還不錯乾酪魚 奶味不錯芸豆糕 太小了，太小了，真的太小了，重要的事說三遍脫骨雞 真的很難吃😂茄子燒扇貝 貌似叫這個名字，特別難吃，包著茄子的麵糊很硬，茄子和沒熟一樣梨球果仁蝦 還可以吧，梨球挺好吃總之不是很好，我估計現在人多是因為湊熱鬧，應該沒有回頭客😂,2
超級實惠 菜量好大 招牌的那個排骨真的完全不像豬像燻燒雞,4
週一去的人不是很多，大概等了不到半小時就到了，點的基本上是推薦菜，先說一下梨湯喝起來很濃稠感覺放了澱粉是嗎，素燒鵝是蘸醋吃的，第一口蘸多了有些酸，這道菜口味略鹹，乾酪魚口感上就是和布丁一樣個人挺喜歡的很q很涼森，梨球果仁蝦，蝦不是很酥蝦皮有一些綿了，梨球應該是煮梨水裡面的梨切成丁裹上了麵糊炸的整個菜是酸甜口感，肉龍肉很多吃完很頂飽哈哈哈哈,4
味道好的沒話說～但貌似女孩子喜歡男孩子不感冒 哈哈,5
大拉皮超好吃😋，奶香餅寶寶很愛吃 適合兒童口味,5
精品東北菜為主，加上少量川菜，可以算大眾口味了，就是排骨上的是涼的有些小遺憾,4
這種自助餐不知道是怎麼管理的？七點多就開始說八點多就不讓吃就收拾了，那意思就是不讓你吃了唄？收***b？營業時間到九點十分，你要是營業到八點你就把點評營業時間改了，排***一小時號，服務員態度特別差，真是給你臉了，嚇唬你一下立馬閉嘴，還不能刷卡，不能微信支付寶，誰第一次來知道？一副愛吃吃不吃滾蛋的態度，你跟誰呢？進去吃的還湊活，飲料八點半就開始收拾了，就看烤肉湊活給你個2星，服務態度是我見過最差的地方！,1
我這人不是太追求性價比 總認為貴有貴的道理 便宜又便宜的問題 所以只貴不貪便宜 可是娜娜家可是讓我覺得又貴又難吃 就是為了那個環境嗎？那個烤焗飯 上面的芝士 我還怕膩呢！結果一點芝士味都沒有 厚厚一層咬著和膠皮似的。沙拉彩虹的 真是沒有什麼新意 和特色。最重要的是那個煎餅 那個皮簡直難吃的要死 還不如我自己煎的雞蛋餅呢 還有裡面的奶油植物的奶油  都不帶自己遮遮味的 真是越來越差了！真不如我下午吃的可麗餅呢！簡直沒法比,1
挺好找，味道也還行，菜品也挺豐富的，可以一試,4
【小吊梨湯】本身如果是拿雪梨、蜂蜜、銀耳熬製不會這麼粘稠，不知道放了什麼只是看起來很滋潤但其實怎麼樣我保留意見。【柴雞蛋小白菜】一般，雞蛋炒得比較嫩。【鯪魚小黃瓜】小黃瓜很鹹，鯪魚就更鹹。又不入味又鹹。【烤鴨】這是老北京菜裡的重頭戲。前面吃的不滿意總以為烤鴨會好一些。烤鴨上桌就很驚訝，半隻的量只有一小盤，我在全聚德吃烤鴨半隻也有兩盤肉的。再說菜品，完全糟糕，瘦肉很柴、皮就又油又膩。看起來擺盤不錯但只是學到了烤鴨皮毛完全不的精髓。最讓我生氣的是，這麼貴的鴨子，沒有果木味沒有木炭味，居然鴨子是速凍的鴨子拿來烤的！完全是詐騙啊！這鴨子不要說拿來和全聚德、正陽春比，就是北京爛大街的便宜坊也比不了，還比便宜坊貴！【鴨湯】是誰教給廚師鴨湯裡可以放白菜豆腐粉絲的？這是大雜燴嗎？鴨湯鮮煮灌奶，端上桌要客人自己放鹽、味精和胡椒粉才好！【肉龍】這個是可以的，不錯。【環境】特別嘈雜，完全不能讓人好好吃飯。北京老衚衕飯館也亂但是是煙火氣重但一點不嘈雜。本店按來北京店風格裝修但卻放著津韻大鼓完全不倫不類。【服務】服務蠻好的，上菜快，餐巾紙和碟筷不是現代的一次性收費用具。【價錢】性價比極低。不會再去也不推薦朋友去。再次驗證「大悅城裡的店沒幾家不圈錢」。簡直黑店。,1
環境有點嘈雜，沙發很舒服，但是不太習慣坐在沙發上吃，電子點菜也是第一次，沒有吃到奶酪罐頭，很遺憾很遺憾。,4
去恆隆廣場必去的一家店，環境好！,5
用餐得感覺都挺好的，就是第二天回來兩個人都拉肚子了。我也是服了，耽誤了我大半天的工作，以後不想去了，花錢還受罪。,1
去吃過兩次，印象很好。每天都要排隊，火得不得了。招牌菜都是必點，媽媽大拉皮簡直是美味！！！上次聚餐一份沒吃夠又要了一份。奶香手撕餅也是非常好吃的存在。菜量非常大，兩個人點三個菜吃不了。我老公東北人，愛吃鍋包肉，但是點了之後有點失望，鍋包肉其實並沒有其他家好吃……這點我也同意。好吃的鍋包肉絕對是桌子上最先消滅掉的菜。但是不好吃的鍋包肉一定會留到大家都走了也沒人動。 總之這家店很不錯，聚餐時候點了很多菜，基本上沒有什麼雷區。有機會還會再來，希望不要再等那麼長時間了。,5
不好吃！在恆隆剛開業的時候去的，當時看排號的人挺多，以為不錯，所以湊熱鬧去吃的，結果非常失望。按照推薦菜點的，燻排骨，手抓餅，辣炒蟶子，每一道都不喜歡。,2
這裡的沒事現在是恆隆裡最火的，經常排不上隊，人多了服務員忙不過來，人多地兒小顯得嘈雜了。菜品屬東北風味但精細，價格沒東北實在。,4
很實惠，團購也很便宜，人太多了,5
菜越來越不好吃，鍋包肉太膩，蟶子太小。服務還算可以。,4
喜歡他家的蟶子和手抓餅，不過大拉皮有點酸，不大和口味，晚上八點多去的，等了一會位子，總體感覺菜味道還不錯，下次再去嘗試一下～,5
本來到恆隆廣場是去鼎泰豐用餐的，正好路過人氣很旺的北李，於是被吸引過來。【媽媽燻排骨】或許是節日裡用餐人多，備貨不足，燻排骨快成了燻腔骨，並且感覺有股添加劑的味道。【媽媽大拉皮】醬汁不錯黃瓜也多，就是主角拉皮像膠皮，口感不爽。【肉皮豆角】想法不錯，比例不好，油膩無比，如果稍加改良，會是一道不錯的下飯菜。【環境與服務】不錯，比起其他天津服務員強很多。,2
環境超浪漫，菜品也很美味，而且精緻,5
工作日去的，五點排隊等了一會就排到了，不知道那天怎麼了，空調不怎麼涼，一邊吃飯一邊流汗！還有作為一個孕婦，那的椅子實在不太舒服。菜品口味嘛，不是自己特別喜歡的，只是找個地跟朋友聚聚，可是作為西餐廳環境還是有點吵！,4
很差勁的服務，門口叫號的服務生素質太低,1
門口迎賓太牛逼了，嘴裡撅著泡泡糖。愛誰誰啊！進屋半天沒菜單,1
星期一人依舊是那麼多，五點剛過就到了，基本上坐滿了。菜品種類不少，這次趕上了青口貝挺好的。烤肉味道還不錯，我還是比較喜歡他家的涼菜。水果比較新鮮都是現切的。菜品更新的也比較快，排隊每人能領兩隻烤生蠔。在這個價位的自助餐裡面我覺得做的還是比較不錯的。每天的人挺多的，不會有食物積壓，都會很新鮮。唯一不足就是商場裡的飯店都是抽菸的，如果商家能看到點評請管理一下。如果下次去再有吸菸的果斷撥打消防局☎。,4
